id,company,post_title,post_date,post_text,tipo,assunto,modelo,post_likes,post_comments,post_video_views,post_hashtags,origin
299,everis,,2020-08-02,"Tem algum dos skills abaixo? Então, venha trabalhar conosco! Vagas para trabalhar em Uberlândia/MG: ✔️Desenvolvedor Fullstack (Java + Angular)✔️Desenvolvedor JAVA + AWS✔️Desenvolvedor Mobile (Android e iOS)✔️Desenvolvedor NODE.JS✔️Desenvolvedor COBOL✔️Analista de TestesEnvie seu CV para: People.uberlandia@everis.com#everis #everisBrasil #Careers #BEeveris'",employer branding,vagas,post,32,0,0,"#everis, #everisBrasil, #Careers, #BEeveris'",linkedin
300,everis,,2020-07-03,"Acesse a Revista Radar de julho, a revista de segurança cibernética da everis https://bit.ly/3izlUaZ #everis #everisBrasil'",negócios,segurança cibernética,post,11,0,0,"#everis, #everisBrasil'",linkedin
301,everis,,2020-08-02,"O everistalks Digital Conference promoverá mais um painel de discussão no dia 23 de julho às 18h30, com o tema "" Utilities 2.0: o impacto da transformação além da tecnologia"" com a participação de Silvio Antunes, Head de Utilities na everis Brasil, que será responsável por moderar a discussão entre Dário Almeida, Gerente Executivo de Arquitetura de Sistemas na CCEE, Igor Ripoll, VP, Utilities, Manufatura e recursos naturais na Salesforce e Paulo de Tarso Andréo Filho, Head de Salesforce na everis Brasil. Se inscreva acessando: https://lnkd.in/gPNC9vG #everis #everisBrasil #everisdigitalconference'",negócios,Digital Conference,evento,2,0,0,"#everis, #everisBrasil, #everisdigitalconference'",linkedin
302,everis,,2020-08-02,"Na última quarta-feira (29), nosso time de Digital Experience realizou uma sessão de conteúdo para os nossos clientes do setor bancário. Com a participação de Luciana Maryllac, Letícia Barros e Fabiano Fazolo, que falaram sobre “Digital Channels Performance em um mundo em transformação”, abordando o planejamento de métricas e indicadores diários mais importantes para um produto ou negócio.#everis #everisBrasil #Strategy&Tech #everisDX'",negócios,setor bancário,post,87,2,0,"#everis, #everisBrasil, #Strategy&Tech, #everisDX'",linkedin
303,everis,,2020-08-02,"Saiba como a #InteligênciaArtificial pode revolucionar as estratégias de comunicação das empresas para atender seus clientes. Participe conosco do #webinar: “IA para Comunicação Empresarial: Revolucionando o atendimento à clientes”. Coloque em sua agenda, dia 04 de agosto, 10h. Inscreva-se: https://lnkd.in/g4UrdfY #everis #everisBrasil #everisTalks'",negócios,inteligência artificial,webinar,13,0,0,"#InteligênciaArtificial, #webinar:, #everis, #everisBrasil, #everisTalks'",linkedin
304,everis,,2020-08-02,"Nestes tempos de confinamento, estamos vivendo um “novo normal”, com diversas mudanças nas relações, nos comportamentos e na maneira que trabalhamos. Time de UX da #everis debate sobre a arte em seu cotidiano de trabalho. https://lnkd.in/eAJQ5jy #everisBrasil #Strategy&Tech #everisDX'",negócios,pandemia,artigo,4,0,0,"#everis, #everisBrasil, #Strategy&Tech, #everisDX'",linkedin
305,everis,,2020-08-02,"Diferentemente do que muitos falam, a automação não irá gerar redução de emprego. O estudo Hybrid Operations constatou que, 53% das pessoas serão realocados para atividades com maior valor agregado. Baixe estudo completo: https://lnkd.in/gXKpg8f #everis #everisBrasil #HybridOperations #TransformaçãoDigital'",negócios,transformação digital,artigo,15,1,0,"#everis, #everisBrasil, #HybridOperations, #TransformaçãoDigital'",linkedin
306,everis,,2020-08-02,"Conheça as 6 tendências que dominam o mercado de seguros, com Bruno Abril, Global Head of Insurance na everis (artigo em inglês) https://bit.ly/2Ab1u6s #everis #everisBrasil #InsurtechNTTDATA #Insurtecheveris #InsurtechGlobalOutlook2020'",negócios,mercado de seguros,artigo,10,0,0,"#everis, #everisBrasil, #InsurtechNTTDATA, #Insurtecheveris, #InsurtechGlobalOutlook2020'",linkedin
307,everis,,2020-08-02,"Quais os impactos do trabalho remoto na saúde e bem-estar do trabalhador brasileiro? Rita de Cássia de Souza, Diretora de People Brasil, e outros profissionais participarão de um webinar para discutir dados reais de uma pesquisa internacional, aplicada no Brasil com o apoio da Fundação Getúlio Vargas (FGV) e da Sharecare. Não perca!!! https://lnkd.in/gMpMnfU#everis #everisBrasil'",negócios,trabalho remoto,webinar,18,1,0,"#everis, #everisBrasil'",linkedin
308,everis,,2020-07-03,"A partir do contexto do covid-19, o isolamento nos forçou a reinventar as formas de trabalho ao mesmo tempo que acelerou discussões que envolvem o futuro do trabalho. Junto com o Chazz, realizamos uma pesquisa com os colaboradores da #everisBrasil, conheça análises da pesquisa: https://lnkd.in/e8ShKkf #everis #everisBrasil #ChazzSaoPaulo #SmartWorking'",negócios,trabalho remoto,artigo,4,0,0,"#everisBrasil,, #everis, #everisBrasil, #ChazzSaoPaulo, #SmartWorking'",linkedin
309,everis,,2020-08-02,"Uma das principais descobertas da pesquisa, realizada pela #Chazz, consultoria de inovação, estratégia e design da everis & NTT Data, é de que ""O tempo é a principal moeda do trabalho remoto"", mesmo em regime de quarentena. Saiba mais sobre a pesquisa: https://lnkd.in/gtmS5M4 #everis #everisBrasil #SmartWorking'",negócios,trabalho remoto,artigo,6,1,0,"#Chazz,, #everis, #everisBrasil, #SmartWorking'",linkedin
310,everis,,2020-08-02,"Que tal trabalhar em uma empresa global de tecnologia, formada por mais de 21.000 profissionais espalhados pela Europa, EUA e América Latina?!Temos vagas disponíveis para Florianópolis/SC:✔️Desenvolvedor Mobile (Android e iOS)✔️Desenvolvedor JAVA✔️Desenvolvedor NET✔️Desenvolvedor FRONT-ENDEnvie seu CV para: People.uberlandia@everis.com#everis #everisBrasil #Careers #BEeveris'",employer branding,vagas,post,47,0,0,"#everis, #everisBrasil, #Careers, #BEeveris'",linkedin
311,everis,,2020-08-02,"Confira a agenda do dia 22 de julho do everistalks Digital Conference! O tema dessa discussão será ""Trabalhadores Essenciais: um olhar atento por trás dos trabalhadores informais, a força de trabalho que mais avança no Brasil”. O assunto será abordado em um painel executivo com Daniel C. Rocha, Head of Digital Strategy Americas da CHAZZ, estúdio de design da everis, que será responsável por moderar a discussão entre Gabriel Carvalho Domingos, Diretor de Marketing B2B na Vivo, Luis Fabiano dos Santos, Chief Operating Officer America Latina na Swiss Re. e Luiza Futuro, Head de Pesquisa da CHAZZ, estúdio de design da everis. Inscreva-se: https://lnkd.in/gPNC9vG #everis #everisBrasil #everisdigitalconference'",negócios,trabalhos informais,webinar,17,0,0,"#everis, #everisBrasil, #everisdigitalconference'",linkedin
312,everis,,2020-08-02,"80% a 85% das empresas consideram que o maior impacto, por falta de agilidade em seu negócio tem sido Time to Market, experiência do consumidor e resposta aos requisitos de negócios. bit.ly/everisBrasilAgile-l #everis #everisBrasil #Agile #AgileStudy'",negócios,time to market,artigo,10,0,0,"#everis, #everisBrasil, #Agile, #AgileStudy'",linkedin
313,everis,,2020-08-02,"Em instante iniciaremos o painel executivo ""Tendências e desafios para o setor de bens de consumo"" no everistalks Digital Conference. Conduzido por Luis Miguel Díez, Partner for Consumer Goods and Retail na everis Brasil, a discussão será mediada entre Sérgio Vezzá, Global VP Solutions Sales na AB InBev, Francis Castro, Global VP IT na Unilever e Gonzalo Esposto, IT Executive & Advisor na CPG Industry. Não perca! Inscreva-se!➡️https://lnkd.in/gGr7kDU #everis #everisBrasil #everisdigitalconference'",negócios,setor de bens de consumo,webinar,5,0,0,"#everis, #everisBrasil, #everisdigitalconference'",linkedin
314,everis,,2020-08-02,"As principais operadoras da Espanha poderiam aumentar a renda em 12% inovando em conteúdo e serviços de entretenimento. Neste estudo, analisamos as medidas adotadas pelo setor de telecomunicações para prevenir riscos futuros e identificar novas oportunidades https://bit.ly/31z2Rre #everis #everisBrasil #telecom'",negócios,telecom,estudo,4,0,0,"#everis, #everisBrasil, #telecom'",linkedin
315,everis,,2020-08-02,Como as instituições financeiras podem gerenciar a crise ocasionada pela COVID19 e transformar estes desafios em um plano sustentável para o futuro? https://lnkd.in/ei_EtmH #everis #everisBrasil #Banking',negócios,mercado financeiro,artigo,13,0,0,"#everis, #everisBrasil, #Banking'",linkedin
316,everis,,2020-07-03,Redução de custos e uso inteligente das instâncias devem ser foco da industrialização digital.https://lnkd.in/ghMKY-m #everis #everisBrasil #Cloud #UMANE',negócios,industrialização digital,artigo,9,0,0,"#everis, #everisBrasil, #Cloud, #UMANE'",linkedin
317,everis,,2020-07-03,"Como ampliar o alcance de testes, agilizar as entregas e disseminar a cultura de qualidade em uma instituição financeira é o tema desse #podcast 🎧Spotify https://lnkd.in/eXnGExCGoogle https://lnkd.in/eRswXyZApple https://lnkd.in/ep6S_tpDeezer https://lnkd.in/eqXkRxbTuneIn https://lnkd.in/eSZ98Vz#everis #everisBrasil #everisTalksPodcast'",negócios,mercado financeiro,podcast,4,0,0,"#podcast, #everis, #everisBrasil, #everisTalksPodcast'",linkedin
318,everis,,2020-08-02,"Acesse a Revista Radar de julho, a revista de segurança cibernética da everis https://bit.ly/3izlUaZ #everis #everisBrasil'",negócios,segurança cibernética,post,6,0,0,"#everis, #everisBrasil'",linkedin
319,everis,,2020-07-03,NTT DATA e Microsoft se unem para acelerar a transformação digital das empresas. https://lnkd.in/eQivfiN #everis #everisBrasil #everisNaMidia',negócios,transformação digital,artigo,10,0,0,"#everis, #everisBrasil, #everisNaMidia'",linkedin
320,everis,,2020-08-02,"Precisando armazenar, compartilhar e sincronizar seus arquivos no #OneDrive? #everisuniversity te ensina como fazer. Saiba mais: (cursos em espanhol) https://lnkd.in/eqDXWFw #everis #everisBrasil'",negócios,armazenamento de dados,artigo,12,0,0,"#OneDrive?, #everisuniversity, #everis, #everisBrasil'",linkedin
321,everis,,2020-07-03,Redução de custos e uso inteligente das instâncias devem ser foco da industrialização digital.https://lnkd.in/ghMKY-m #everis #everisBrasil #Cloud #UMANE',negócios,industrialização digital,artigo,7,0,0,"#everis, #everisBrasil, #Cloud, #UMANE'",linkedin
322,everis,,2020-08-02,"Ter mais tempo junto com a família tem sido um dos pontos positivos do trabalho em formato home office, mais valorizado. Conheça outros temas relevantes identificados em nossa pesquisa: https://lnkd.in/e8ShKkf #everis #everisBrasil #ChazzSaoPaulo #SmartWorking'",negócios,trabalho remoto,artigo,7,0,0,"#everis, #everisBrasil, #ChazzSaoPaulo, #SmartWorking'",linkedin
323,everis,,2020-07-03,Colaboração estratégica entre NTT DATA e Microsoft visa acelerar a transformação digital de clientes corporativos. https://lnkd.in/ekVCsUv #everis #everisBrasil #everisNaMidia',técnico,transformação digital,artigo,13,0,0,"#everis, #everisBrasil, #everisNaMidia'",linkedin
324,everis,,2020-07-03,"Inteligência artiﬁcial como serviço, nuvem e código aberto, operação automatizada e #blockchain são alguns dos projetos tecnológicos que proporcionarão avanços significativos para a região. Acesse e conheça mais detalhes sobre cada uma delas: https://lnkd.in/gr23Xk5 #everis #everisBrasil #tecnologia #IA #cloud'",técnico,inteligencia artifical,artigo,7,0,0,"#blockchain, #everis, #everisBrasil, #tecnologia, #IA, #cloud'",linkedin
325,everis,,2020-09-01,"Nós somos o que nossos dados mostram sobre nós, e nesse episódio, Entity, auxilia Adam na escolha de um presente para a filha. Será que a inteligência artificial pode conhecê-la melhor que o próprio Adam? Descubra, no sexto episódio de Wake Up, uma série original da everis e da NTT DATA que mostra a importância das tecnologias exponenciais. https://lnkd.in/gEi5AG9 #everis #everisBrasil #NTTDATA #WakeUP'",negócios,inteligencia artifical,post,21,0,0,"#everis, #everisBrasil, #NTTDATA, #WakeUP'",linkedin
326,everis,,2020-07-03,"O desafio #BlockchAngelChallenge busca soluções que utilizem tecnologia #blockchain para prevenir, reduzir e combater a violência contra mulheres, crianças e idosos. Essa é uma iniciativa fundación everis em parceria com o IDB Lab. Saiba mais: https://blockchangel.org/ #everis #everisBrasil #fundacaoeveris #BidLab #Lacchain'",negócios,tecnologia com propósito,artigo,5,0,0,"#BlockchAngelChallenge, #blockchain, #everis, #everisBrasil, #fundacaoeveris, #BidLab, #Lacchain'",linkedin
327,everis,,2020-07-03,"Uma das principais descobertas da pesquisa, realizada pela #Chazz, consultoria de inovação, estratégia e design da everis & NTT Data, é de que ""O tempo é a principal moeda do trabalho remoto"", mesmo em regime de quarentena. Saiba mais sobre a pesquisa: https://lnkd.in/gtmS5M4 #everis #everisBrasil #SmartWorking'",negócios,trabalho remoto,artigo,16,0,0,"#Chazz,, #everis, #everisBrasil, #SmartWorking'",linkedin
328,everis,,2020-07-03,"A transformação agora é LIVE, ao vivo e agora! No próximo dia 15 de Julho às 09h00, lançaremos o evento everistalks Digital Conference! No painel de abertura, presidentes de grandes instituições debaterão sobre a condução dos negócios, mediante as transformações do cenário. Participarão da discussão, Christian Gebara, CEO da Vivo (Telefônica Brasil) e, Ricardo Neves, CEO da everis Brasil com a mediação do economista e apresentador da GloboNews, Ricardo Amorim. Inscreva-se em: https://lnkd.in/gZEE7Rm#everis #everisBrasil #everisdigitalconference'",negócios,transformação digital,webinar,6,0,0,"#everis, #everisBrasil, #everisdigitalconference'",linkedin
329,everis,,2020-08-02,"A Claro e a #everis, empresa do grupo NTT Data, juntamente com outras 6 empresas representativas do setor de TI, apresentarão no Catalyst Digital ShowCase, organizado pela TMForum, o conceito de Time Crunching 5G RAN Rollout com #IA, que busca otimizar e acelerar o processo de implementação da rede. # 5G. #CatalystCountdown. Registre-se para participar do evento no link https://bit.ly/3h0X3v6 #everis #everisBrasil'",negócios,inteligencia artifical,evento,12,0,0,"#everis,, #IA,, # 5G., #CatalystCountdown., #everis, #everisBrasil'",linkedin
330,everis,,2020-07-03,Pesquisa com colaboradores da #everisBrasil constata alta adesão ao trabalho remoto. https://bit.ly/2YUcYoV #everis #everisNaMidia #SmartWorking',negócios,trabalho remoto,artigo,19,0,0,"#everisBrasil, #everis, #everisNaMidia, #SmartWorking'",linkedin
331,everis,,2020-07-03,"A transformação agora é live! Participe conosco do everistalks Digital Conference, um evento onde a transformação digital será foco, levando em conta também, as tendências e adaptações necessárias para este novo cenário. Você poderá assistir a painéis executivos com a participação de profissionais especialistas do mercado. Inscreva-se: https://lnkd.in/gPNC9vG#everis #everisBrasil #everisdigitalconference'",negócios,transformação digital,webinar,4,0,0,"#everis, #everisBrasil, #everisdigitalconference'",linkedin
332,everis,,2020-07-03,"O everistalks digital conference, é um evento que irá promover painéis de discussão sobre como as grandes empresas brasileiras estão vivendo a transformação digital e, principalmente, como será a condução dos negócios diante do novo cenário e aspirações para o futuro. Inscreva-se em: https://lnkd.in/gPNC9vG #everis #everisBrasil #everisdigitalconference'",negócios,transformação digital,webinar,5,0,0,"#everis, #everisBrasil, #everisdigitalconference'",linkedin
